"equator_url","guideline_id","acronym","title"
"https://www.equator-network.org/reporting-guidelines/criteria-for-describing-and-evaluating-training-interventions-in-healthcare-professions-cre-depth/","criteria-for-describing-and-evaluating-training-interventions-in","","Criteria for describing and evaluating training interventions in healthcare professions – CRe-DEPTH"
"https://www.equator-network.org/reporting-guidelines/consensus-on-the-reporting-and-experimental-design-of-clinical-and-cognitive-behavioural-neurofeedback-studies-cred-nf-checklist/","cred-nf-checklist","CRED-nf checklist","Consensus on the reporting and experimental design of clinical and cognitive-behavioural neurofeedback studies (CRED-nf checklist)"
"https://www.equator-network.org/reporting-guidelines/reporting-guidelines-on-remotely-collected-electronic-mood-data-in-mood-disorder-emood-recommendations/","emood","eMOOD","Reporting guidelines on remotely collected electronic mood data in mood disorder (e MOOD)-recommendations"
"https://www.equator-network.org/reporting-guidelines/consort-2010-statement-extension-to-randomised-crossover-trials/","consort-2010-statement-extension-to-randomised-crossover-trials","","CONSORT 2010 statement: extension to randomised crossover trials"
"https://www.equator-network.org/reporting-guidelines/record-pe/","record-pe","RECORD-PE","The reporting of studies conducted using observational routinely collected health data statement for pharmacoepidemiology (RECORD-PE)"
"https://www.equator-network.org/reporting-guidelines/core-outcome-set-standardised-protocol-items-the-cos-stap-statement/","cos-stap-statement","COS-STAP Statement","Core Outcome Set -STAndardised Protocol Items: the COS-STAP Statement"
"https://www.equator-network.org/reporting-guidelines/improving-reporting-of-meta-ethnography-the-emerge-reporting-guidance/","emerge","eMERGe","Improving reporting of Meta -Ethnography : The e MERGe Reporting Guidance"
"https://www.equator-network.org/reporting-guidelines/consort-multi-arm-parallel-group-randomized-trials/","reporting-of-multi-arm-parallel-group-randomized-trials","","Reporting of Multi -Arm Parallel -Group Randomized Trials: Extension of the CONSORT 2010 Statement"
"https://www.equator-network.org/reporting-guidelines/reporting-guidelines-on-how-to-write-a-complete-and-transparent-abstract-for-overviews-of-systematic-reviews-of-health-care-interventions/","prio-for-abstracts","PRIO for abstracts","Reporting guidelines on how to write a complete and transparent abstract for overviews of systematic reviews of health care interventions"
"https://www.equator-network.org/reporting-guidelines/microbiology-investigation-criteria-for-reporting-objectively-micro-a-framework-for-the-reporting-and-interpretation-of-clinical-microbiology-data/","micro","MICRO","Microbiology Investigation Criteria for Reporting Objectively (MICRO) : a framework for the reporting and interpretation of clinical microbiology data"
"https://www.equator-network.org/reporting-guidelines/strengthening-the-reporting-of-empirical-simulation-studies-introducing-the-stress-guidelines/","stress","STRESS","Strengthening the reporting of empirical simulation studies: Introducing the STRESS guidelines"
"https://www.equator-network.org/reporting-guidelines/systems-perspective-of-amazon-mechanical-turk-for-organizational-research-review-and-recommendations/","systems-perspective-of-amazon-mechanical-turk-for-organizational","","Systems Perspective of Amazon Mechanical Turk for Organizational Research: Review and Recommendations"
"https://www.equator-network.org/reporting-guidelines/reporting-guidelines-for-implementation-research-on-nurturing-care-interventions-designed-to-promote-early-childhood-development/","c-a-r-e","C.A.R.E.","Reporting guidelines for implementation research on nurturing care interventions designed to promote early childhood development"
"https://www.equator-network.org/reporting-guidelines/espacomp-medication-adherence-reporting-guideline-emerge/","emerge-685e05","EMERGE","ESPACOMP Medication Adherence Reporting Guideline (EMERGE)"
"https://www.equator-network.org/reporting-guidelines/prisma-dta/","prisma-dta","PRISMA-DTA","Preferred Reporting Items for a Systematic Review and Meta-analysis of Diagnostic Test Accuracy Studies: The PRISMA-DTA Statement"
"https://www.equator-network.org/reporting-guidelines/the-reporting-items-for-patent-landscapes-statement/","ripl","RIPL","The Reporting Items for Patent Landscapes statement"
"https://www.equator-network.org/reporting-guidelines/reporting-of-stepped-wedge-cluster-randomised-trials-extension-of-the-consort-2010-statement-with-explanation-and-elaboration/","sw-crt","SW-CRT","Reporting of stepped wedge cluster randomised trials: extension of the CONSORT 2010 statement with explanation and elaboration"
"https://www.equator-network.org/reporting-guidelines/spirit-pro/","spirit-pro","SPIRIT-PRO","Guidelines for Inclusion of Patient -Reported Outcomes in Clinical Trial Protocols: The SPIRIT-PRO Extension"
"https://www.equator-network.org/reporting-guidelines/tidier-php-a-reporting-guideline-for-population-health-and-policy-interventions/","tidier-php","TIDieR-PHP","TIDieR-PHP : a reporting guideline for population health and policy interventions"
"https://www.equator-network.org/reporting-guidelines/consort-spi/","consort-spi-2018","CONSORT-SPI 2018","Reporting randomised trials of social and psychological interventions: the CONSORT-SPI 2018 Extension"
"https://www.equator-network.org/reporting-guidelines/the-reporting-on-eras-compliance-outcomes-and-elements-research-recover-checklist-a-joint-statement-by-the-eras-and-eras-usa-societies/","recover-checklist","RECOvER Checklist","The Reporting on ERAS Compliance, Outcomes, and Elements Research (RECOvER) Checklist: A Joint Statement by the ERAS ® and ERAS ® USA Societies"
"https://www.equator-network.org/reporting-guidelines/prisma-scr/","prisma-scr","PRISMA-ScR","PRISMA Extension for Scoping Reviews (PRISMA-ScR) : Checklist and Explanation"
"https://www.equator-network.org/reporting-guidelines/structural-brain-development-a-review-of-methodological-approaches-and-best-practices/","structural-brain-development-a-review-of-methodological-approaches","","Structural brain development: A review of methodological approaches and best practices"
"https://www.equator-network.org/reporting-guidelines/variability-in-the-reporting-of-serum-urate-and-flares-in-gout-clinical-trials-need-for-minimum-reporting-requirements/","variability-in-the-reporting-of-serum-urate-and","","Variability in the Reporting of Serum Urate and Flares in Gout Clinical Trials: Need for Minimum Reporting Requirements"
"https://www.equator-network.org/reporting-guidelines/improving-the-development-monitoring-and-reporting-of-stroke-rehabilitation-research-consensus-based-core-recommendations-from-the-stroke-recovery-and-rehabilitation-roundtable/","improving-the-development-monitoring-and-reporting-of-stroke","","Improving the Development, Monitoring and Reporting of Stroke Rehabilitation Research: Consensus -Based Core Recommendations from the Stroke Recovery and Rehabilitation Roundtable"
"https://www.equator-network.org/reporting-guidelines/standards-for-universal-reporting-of-patient-decision-aid-evaluation-studies-the-development-of-sundae-checklist/","sundae","SUNDAE","Standards for UNiversal reporting of patient Decision Aid Evaluation studies: the development of SUNDAE Checklist"
"https://www.equator-network.org/reporting-guidelines/methodology-of-assessment-and-reporting-of-safety-in-anti-malarial-treatment-efficacy-studies-of-uncomplicated-falciparum-malaria-in-pregnancy-a-systematic-literature-review/","methodology-of-assessment-and-reporting-of-safety-in","","Methodology of assessment and reporting of safety in anti-malarial treatment efficacy studies of uncomplicated falciparum malaria in pregnancy: a systematic literature review"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-the-content-of-statistical-analysis-plans-in-clinical-trials/","guidelines-for-the-content-of-statistical-analysis-plans","","Guidelines for the Content of Statistical Analysis Plans in Clinical Trials"
"https://www.equator-network.org/reporting-guidelines/records-improved-reporting-of-monte-carlo-radiation-transport-studies-report-of-the-aapm-research-committee-task-group-268/","records","RECORDS","RECORDS : Improved reporting of Monte Carlo Radiation transport studies: Report of the AAPM Research Committee Task Group 268"
"https://www.equator-network.org/reporting-guidelines/preferred-reporting-items-for-overviews-of-systematic-reviews-including-harms-checklist-a-pilot-tool-to-be-used-for-balanced-reporting-of-benefits-and-harms/","prio-harms","PRIO-harms","Preferred Reporting Items for Overviews of systematic reviews including harms checklist: A pilot tool to be used for balanced reporting of benefits and harms"
"https://www.equator-network.org/reporting-guidelines/ten-simple-rules-for-neuroimaging-meta-analysis/","ten-simple-rules-for-neuroimaging-meta-analysis","","Ten simple rules for neuroimaging meta-analysis"
"https://www.equator-network.org/reporting-guidelines/consideration-of-sex-differences-in-design-and-reporting-of-experimental-arterial-pathology-studies-statement-from-atvb-council/","consideration-of-sex-differences-in-design-and-reporting","","Consideration of Sex Differences in Design and Reporting of Experimental Arterial Pathology Studies -Statement From ATVB Council"
"https://www.equator-network.org/reporting-guidelines/consort-equity/","consort-equity","CONSORT-Equity","CONSORT-Equity 2017 extension and elaboration for better reporting of health equity in randomised trials"
"https://www.equator-network.org/reporting-guidelines/reporting-to-improve-reproducibility-and-facilitate-validity-assessment-for-healthcare-database-studies-v1-0/","reporting-to-improve-reproducibility-and-facilitate-validity-assessment","","Reporting to Improve Reproducibility and Facilitate Validity Assessment for Healthcare Database Studies V1.0"
"https://www.equator-network.org/reporting-guidelines/guidelines-for-reporting-on-latent-trajectory-studies-grolts/","grolts","GRoLTS","Guidelines for Reporting on Latent Trajectory Studies (GRoLTS)"
"https://www.equator-network.org/reporting-guidelines/graphics-and-statistics-for-cardiology-designing-effective-tables-for-presentation-and-publication/","graphics-and-statistics-for-cardiology-designing-effective-tables","","Graphics and statistics for cardiology: designing effective tables for presentation and publication"
